material_id,formula,spacegroup,cif_path,cif_basename,pred_tm,pred_er,pred_qf,pred_tcf,pred_tm_dev,pred_er_dev,pred_qf_dev,pred_tcf_dev,lit_er,lit_qf,lit_tcf,pred_tm_note
COD_1562523,La18Mn8Ge19,P4/nmm,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ge2.16La2.12Mn_1562523.cif,Ge2.16La2.12Mn_1562523.cif,,21.20736356945309,,,,1.9958035306463304,,,,,,
COD_1562574,KSi2P3,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\K2P6Si4_1562574.cif,K2P6Si4_1562574.cif,1377.1589030135808,20.314885304948643,,,111.54453081773624,2.090794151855017,,,,,,Stage1 only (missing structural features)
COD_1562594,MgCu2GeS4,Pmn2_1,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Cu2GeMgS4_1562594.cif,Cu2GeMgS4_1562594.cif,,19.94846615378096,,,,2.058013350293029,,,,,,
COD_1562719,BaU2S5,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\BaS5U2_1562719.cif,BaS5U2_1562719.cif,,20.80982063000204,,,,2.010346099255356,,,,,,
COD_1562795,Ce2TmCu2Te5,C2/m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ce2CuTe5Tm_1562795.cif,Ce2CuTe5Tm_1562795.cif,,21.04820930671874,,,,2.008037341114073,,,,,,
COD_1562808,Sr4Nb3(BiO6)2,Aea2,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Bi0.17Ca0.04Nb0.17OSr0.13Ti0.08_1562808.cif,Bi0.17Ca0.04Nb0.17OSr0.13Ti0.08_1562808.cif,,28.08771881913835,,,,6.501498999926604,,,,,,
COD_1562811,Sr2Ca2Nb3(BiO6)2,Aea2,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Bi0.17Ca0.08Nb0.17OSr0.08Ti0.08_1562811.cif,Bi0.17Ca0.08Nb0.17OSr0.08Ti0.08_1562811.cif,,27.493689520829392,,,,5.915385686496429,,,,,,
COD_1562827,Yb6Al43Cr4,P6_3/mcm,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al41.76Cr5.23Yb6_1562827.cif,Al41.76Cr5.23Yb6_1562827.cif,,,,,,,,,,,,
COD_1562832,Gd6Al43W4,P6_3/mcm,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al42.76Gd6W4.24_1562832.cif,Al42.76Gd6W4.24_1562832.cif,,,,,,,,,,,,
COD_1562840,Ba2Bi3(B9O13)4,R-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\B25Ba2Bi3O44_1562840.cif,B25Ba2Bi3O44_1562840.cif,,19.291627681231724,,,,2.181954623106655,,,,,,
COD_1562872,Ce(Al10Cr)2,Fd-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al20CeCr2_1562872.cif,Al20CeCr2_1562872.cif,,,,,,,,,,,,
COD_1562875,Yb(Al10Cr)2,Fd-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al20Cr2Yb_1562875.cif,Al20Cr2Yb_1562875.cif,,,,,,,,,,,,
COD_1562935,Ca5(SiO4)3,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ca3Gd2O12Si3_1562935.cif,Ca3Gd2O12Si3_1562935.cif,1969.5488673619304,8.198333446205874,,,185.43515582781467,0.6357543917508653,,,,,,Stage1 only (missing structural features)
COD_1562969,EuAg13As2,R-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ag4As2Eu_1562969.cif,Ag4As2Eu_1562969.cif,,21.072710524709603,,,,2.005135610828995,,,,,,
COD_1562990,CeO2,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ce0.9Gd0.1O1.95_1562990.cif,Ce0.9Gd0.1O1.95_1562990.cif,,27.493854423621496,,,,2.6827247837481845,,,21.43166666666667,41622.8,-62.27461538461539,
COD_1562997,GdO2,Ia-3,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ce0.2Gd0.8O1.6_1562997.cif,Ce0.2Gd0.8O1.6_1562997.cif,,42.58608659733723,,,,4.052669268506516,,,,,,
COD_1563009,SrAl2Si2N5O,Fdd2,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al1.2Eu0.06N4.8O1.2Si2.8Sr0.94_1563009.cif,Al1.2Eu0.06N4.8O1.2Si2.8Sr0.94_1563009.cif,1514.137274991988,15.00881074673459,,,131.72356412952112,3.051735290027241,,,,,,Stage1 only (missing structural features)
COD_1563030,K3InMo4O15,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\InK3Mo4O15_1563030.cif,InK3Mo4O15_1563030.cif,,4.376065903153016,,,,5.581461981358074,,,,,,
COD_1563074,Sm2U2Se3O4,Pbam,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\O4Se3Sm2U2_1563074.cif,O4Se3Sm2U2_1563074.cif,,17.79708342798352,,,,2.908279243610681,,,,,,
COD_1563080,Ba2MgWO6,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ba2MgO6W_1563080.cif,Ba2MgO6W_1563080.cif,1768.4782622812338,28.94912464778777,,,133.5556123454775,5.184928224010693,,,17.650000000000002,70818.33333333333,-42.0,Stage1 only (missing structural features)
COD_1563108,BPb2O3F,P6_3/m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\BFO3Pb2_1563108.cif,BFO3Pb2_1563108.cif,,22.10726870245148,,,,2.677664075802569,,,,,,
COD_1563113,BaCl2,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\BaCl2_1563113.cif,BaCl2_1563113.cif,1078.594652704185,20.94669318795524,,,161.01303380619277,2.017974657588019,,,,,,Stage1 only (missing structural features)
COD_1563114,BaBr2,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\BaBr2_1563114.cif,BaBr2_1563114.cif,1298.389537812385,21.06579678158545,,,199.08746586254165,2.0057156491028034,,,,,,Stage1 only (missing structural features)
COD_1563181,Yb2(SO4)3,R3c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\O48S12Yb8_1563181.cif,O48S12Yb8_1563181.cif,,7.867607452608026,,,,1.400283824781902,,,,,,
COD_1563214,Na10Th2S9O41,Pna2_1,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Na10O41S9Th2_1563214.cif,Na10O41S9Th2_1563214.cif,,12.584970875313395,,,,3.944199575720892,,,,,,
COD_1563287,KMg6Sn5,P6_3/m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\K3Mg18Sn11_1563287.cif,K3Mg18Sn11_1563287.cif,,,,,,,,,,,,
COD_1563343,Er(CuP)2,P-3m1,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\CuErP2Zn_1563343.cif,CuErP2Zn_1563343.cif,,15.201582062558591,,,,2.689772296640001,,,,,,
COD_1563402,Nd2Ta2O9,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Nd2O9Ta2_1563402.cif,Nd2O9Ta2_1563402.cif,,7.538659392507272,,,,2.008659487710221,,,,,,
COD_1563401,Pr2Ta2O9,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\O9Pr2Ta2_1563401.cif,O9Pr2Ta2_1563401.cif,,11.44919537384397,,,,1.8334656365418711,,,,,,
COD_1563410,Pb8Se9,Cmcm,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Bi2Pb4.36Se9Sn1.64_1563410.cif,Bi2Pb4.36Se9Sn1.64_1563410.cif,959.2066125912772,21.09938585716404,,,85.9722739271145,2.0084841690059254,,,,,,Stage1 only (missing structural features)
COD_1563437,KNbO3,P4mm,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\K0.5Na0.5NbO3_1563437.cif,K0.5Na0.5NbO3_1563437.cif,1362.0861447919542,34.242359057112886,,-20.339344024658203,177.529229790917,3.4108804857993493,,0.0,,,,Stage1 only (missing structural features)
COD_1563443,KNbO3,P4mm,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\K0.5Na0.5NbO3_1563443.cif,K0.5Na0.5NbO3_1563443.cif,1362.0861447919542,34.57098991230658,,-20.339344024658203,177.529229790917,3.449153581980976,,0.0,,,,Stage1 only (missing structural features)
COD_1563458,KNbO3,Amm2,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\K0.5Na0.5NbO3_1563458.cif,K0.5Na0.5NbO3_1563458.cif,1362.0861447919542,33.06415005707432,,-20.339344024658203,177.529229790917,3.2134139285140404,,0.0,,,,Stage1 only (missing structural features)
COD_1563460,KNaNbO3,Amm2,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\K0.5Na0.5NbO3_1563460.cif,K0.5Na0.5NbO3_1563460.cif,1286.2743837367857,18.58960349464401,,,179.9567506263343,4.026294077516164,,,,,,Stage1 only (missing structural features)
COD_1563473,KNaNbO3,P4mm,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\K0.25Na0.25Nb0.5O1.5_1563473.cif,K0.25Na0.25Nb0.5O1.5_1563473.cif,1286.2743837367857,18.44294033189868,,,179.9567506263343,4.11659189698412,,,,,,Stage1 only (missing structural features)
COD_1563485,GaCuSe2,I-42d,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\CuGaSe2_1563485.cif,CuGaSe2_1563485.cif,,20.919622032017863,,,,2.013118419034703,,,,,,
COD_1563502,NaMg2Al2Si7O19,Cccm,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al1.97Fe0.18Mg1.82Na0.03O18.43Si6.81_1563502.cif,Al1.97Fe0.18Mg1.82Na0.03O18.43Si6.81_1563502.cif,1843.4063400043465,5.934813286426859,,,100.86798519549966,2.391744222761254,,,,,,Stage1 only (missing structural features)
COD_1563528,Na7EuMg14(P7O27)2,Cmc2_1,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\EuMg13Na7O48P12_1563528.cif,EuMg13Na7O48P12_1563528.cif,,,,,,,,,,,,
COD_1563561,Ca4Mn3(ClO10)2,I4/mmm,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ca8Cl4Fe2.58Mn3.42O16_1563561.cif,Ca8Cl4Fe2.58Mn3.42O16_1563561.cif,1209.5436216681385,21.074170630259086,,,171.89960075487056,2.005379690494653,,,,,,Stage1 only (missing structural features)
COD_1563638,Ca2Y(GeO3)4,P4/nbm,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\CaGe4O12Y2_1563638.cif,CaGe4O12Y2_1563638.cif,,9.97629904153587,,,,1.10786481286051,,,,,,
COD_1563662,Rh7(PbO5)3,P6_3/mcm,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Mn1.07O15Pb3Rh5.93_1563662.cif,Mn1.07O15Pb3Rh5.93_1563662.cif,,9.626393241416643,,,,4.810791918572828,,,,,,
COD_1563703,CeBS3,Pna2_1,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\BCeS3_1563703.cif,BCeS3_1563703.cif,,19.345863295879106,,,,2.196593964243592,,,,,,
COD_1563707,Cs3FeMo4O15,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Cs3FeMo4O15_1563707.cif,Cs3FeMo4O15_1563707.cif,1226.4993733293386,17.446325610097425,,,131.1296360971347,3.553374939314061,,,,,,Stage1 only (missing structural features)
COD_1563705,PrBS3,Pna2_1,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\BPrS3_1563705.cif,BPrS3_1563705.cif,,18.89054256548672,,,,2.260949816881069,,,,,,
COD_1563736,RbSn2F10,P-3,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\F5RbSn2_1563736.cif,F5RbSn2_1563736.cif,,10.19487934318234,,,,2.864599862815502,,,,,,
COD_1565004,La3HfSiS10,P6_3,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Hf0.48La6S14Si2_1565004.cif,Hf0.48La6S14Si2_1565004.cif,,17.897696900870553,,,,2.28897740801449,,,,,,
COD_1565005,La3SiAuS7,P6_3,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Au0.96La3S7Si_1565005.cif,Au0.96La3S7Si_1565005.cif,,21.0209807421469,,,,2.0086858931410854,,,,,,
COD_1565090,K2Ba3Li9(Ga4S7)7,P6_3cm,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ba3Ga28K2Li6S49_1565090.cif,Ba3Ga28K2Li6S49_1565090.cif,,21.07803095565484,,,,2.0046264411148904,,,,,,
COD_1565263,LiMnPS4,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\LiMnPS4_1565263.cif,LiMnPS4_1565263.cif,1214.275036848297,19.58052080469001,,,132.49922461889514,2.0843989176181084,,,,,,Stage1 only (missing structural features)
COD_1565336,Fe3O4,Fd-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\CuFe2O4_1565336.cif,CuFe2O4_1565336.cif,1468.7540378411525,10.914129783144633,,,171.48937791459548,0.6877340030876868,,,3.4,,,Stage1 only (missing structural features)
COD_1566036,Cs2Ca3(SO4)4,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ca3Cs2O16S4_1566036.cif,Ca3Cs2O16S4_1566036.cif,1437.3862330342483,13.497506177564125,,,122.15876808046562,3.549673252967602,,,,,,Stage1 only (missing structural features)
COD_1566213,Bi8(PbS3)5,C2/m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ag2.8Bi9.9Pb11.8S30Sb1.3_1566213.cif,Ag2.8Bi9.9Pb11.8S30Sb1.3_1566213.cif,,21.090943443017235,,,,2.0045938833941475,,,,,,
COD_1566248,RbNaNbF8,Cmcm,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\F7NaNbRb_1566248.cif,F7NaNbRb_1566248.cif,,12.020836085849416,,,,3.3473904571286965,,,,,,
COD_1566650,H4O,Pmmn,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\D2O_1566650.cif,D2O_1566650.cif,565.4435254097691,19.34284049085008,,,67.48022237712992,2.0081925418922792,,,,,,Stage1 only (missing structural features)
COD_1566659,H4O,P4_2/nmc,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\D2O_1566659.cif,D2O_1566659.cif,565.4435254097691,19.230016546438662,,,67.48022237712992,2.016168629745359,,,,,,Stage1 only (missing structural features)
COD_1566759,CoSb3,Im-3,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\CoSb3_1566759.cif,CoSb3_1566759.cif,,20.97634963404189,,,,2.006612094581281,,,,,,
COD_1567273,H4O,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\D2O_1567273.cif,D2O_1567273.cif,570.1296837430292,19.430733163459934,,,64.20364559740257,1.9984188145244728,,,,,,Stage1 only (missing structural features)
COD_1567381,SnTe,Fm-3m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Se0.27SnTe0.73_1567381.cif,Se0.27SnTe0.73_1567381.cif,,21.064656574039365,,,,2.005541687368578,,,,,,
COD_1567916,BaZn2(AsO4)2,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\As4Ba2O16Zn4_1567916.cif,As4Ba2O16Zn4_1567916.cif,1283.6278097323273,6.169397593985221,,,151.32864844905313,1.483835806701561,,,,,,Stage1 only (missing structural features)
COD_1568146,NaCuSe,P4/nmm,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Cu0.65Li0.35NaSe_1568146.cif,Cu0.65Li0.35NaSe_1568146.cif,1026.008055542623,14.901037553745711,,,113.28170012755508,2.4758447403372976,,,,,,Stage1 only (missing structural features)
COD_1568157,Ba2Cu2SO3,P4/nmm,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ba2Cu1.79O3S_1568157.cif,Ba2Cu1.79O3S_1568157.cif,1351.093084326288,8.384236758991088,,,159.48858744365907,2.306244356208902,,,,,,Stage1 only (missing structural features)
COD_1568162,Na3(CuSe)4,Pbam,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Cu7.66Na6Se8_1568162.cif,Cu7.66Na6Se8_1568162.cif,1031.2305196770744,20.361763936626044,,,110.5850466932979,2.0225659721304865,,,,,,Stage1 only (missing structural features)
COD_1568152,Ba8Na7Cu8S12O5,C2/m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ba2Cu2Na1.24O1.25S3_1568152.cif,Ba2Cu2Na1.24O1.25S3_1568152.cif,1301.7067358675483,20.00911152211889,,,125.44585775014048,2.1398190830490456,,,,,,Stage1 only (missing structural features)
COD_1568223,MgSiP2,I-42d,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\MgP2Si_1568223.cif,MgP2Si_1568223.cif,1794.594731827675,20.57432814905092,,,212.12905552343952,2.0476131550958274,,,,,,Stage1 only (missing structural features)
COD_1568977,Na2SrCo(PO4)2,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\CoNaOPSr_1568977.cif,CoNaOPSr_1568977.cif,1423.1610549875977,10.2750769182429,,,170.16973084504676,1.0793849178742183,,,,,,Stage1 only (missing structural features)
COD_1568981,RbNbO3,Amm2,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\NbO3Rb_1568981.cif,NbO3Rb_1568981.cif,1304.200805849598,10.427840737049,,-7.299766540527344,219.26203983827992,3.1220282280813803,,0.0,,,,Stage1 only (missing structural features)
COD_1570036,PrMnO3,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Fe1.6Mn2.4O12Pr4_1570036.cif,Fe1.6Mn2.4O12Pr4_1570036.cif,,14.621650007807451,,-47.5768928527832,,1.6483089201719936,,0.0,,,,
COD_1570046,SmFeO3,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Fe2.4Mn1.6O12Sm4_1570046.cif,Fe2.4Mn1.6O12Sm4_1570046.cif,,31.80947677647112,,-53.518436431884766,,3.4644775326978228,,0.0,,,,
COD_1570269,Cd5(PBr2)2,Pna2_1,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Br4Cd5P2_1570269.cif,Br4Cd5P2_1570269.cif,1099.3140189429996,21.065130931796897,,,125.86955825397108,2.0066260036652013,,,,,,Stage1 only (missing structural features)
COD_1570776,Na2B4O7,P-1,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\B4Na2O7_1570776.cif,B4Na2O7_1570776.cif,1073.0794090335862,8.416101068778879,,,71.27546657927739,1.6926826332909213,,,,,,Stage1 only (missing structural features)
COD_1570792,NaLu(SeO3)2,Pna2_1,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\LuNaO6Se2_1570792.cif,LuNaO6Se2_1570792.cif,,4.507054070483544,,,,1.5690245450426552,,,,,,
COD_1571554,Al13Fe4,C2/m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al3.25Fe_1571554.cif,Al3.25Fe_1571554.cif,,,,,,,,,,,,
COD_1572506,Li2SiO3,Cmc2_1,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Li2O3Si_1572506.cif,Li2O3Si_1572506.cif,1525.8182600076573,8.220722551507624,,,86.03148756365351,2.414203613648097,,,6.2275,10582.0,-40.95,Stage1 only (missing structural features)
COD_1572649,Li3NbO4,C2/m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Li12Nb4O16_1572649.cif,Li12Nb4O16_1572649.cif,1473.1783071938926,18.625953358972577,,,75.54526951062387,2.390419009517476,,,15.8,55009.0,-47.0,Stage1 only (missing structural features)
COD_1572650,Na3NbO4,C2/m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Na12Nb4O16_1572650.cif,Na12Nb4O16_1572650.cif,1439.9200683615484,15.264060158090286,,,91.297394498484,3.0452285555589533,,,,,,Stage1 only (missing structural features)
COD_1572652,Li3NbO4,C2/m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Li12Nb4O16_1572652.cif,Li12Nb4O16_1572652.cif,1473.1783071938926,20.213925646779643,,,75.54526951062387,2.798148934567008,,,15.8,55009.0,-47.0,Stage1 only (missing structural features)
COD_1572969,Mg2SiO4,Pnma,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Mg2O4Si_1572969.cif,Mg2O4Si_1572969.cif,1875.7573146327552,7.141955562865431,,,145.95929109137464,0.3453585995076372,,,7.421111111111112,121278.215625,-29.657727272727275,Stage1 only (missing structural features)
COD_1572964,Mg32Si17O64,P1,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Mg32O64Si17_1572964.cif,Mg32O64Si17_1572964.cif,1875.7573146327552,17.603508128763533,,,145.95929109137464,3.890554762427968,,,,,,Stage1 only (missing structural features)
COD_1573357,Zn2SiO5,Imm2,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\O10Si2Zn4_1573357.cif,O10Si2Zn4_1573357.cif,1593.6420414806648,6.779373660155819,,,126.17510796197878,2.1258620544771465,,,,,,Stage1 only (missing structural features)
COD_1573354,Zn2SiO5,Pnn2,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\O10Si2Zn4_1573354.cif,O10Si2Zn4_1573354.cif,1595.7399831473354,6.199449129766324,,,123.70457854562068,0.9705164525094604,,,,,,Stage1 only (missing structural features)
COD_1574285,LaPO4,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\LaO4P_1574285.cif,LaO4P_1574285.cif,,3.230388797707733,60220.2058620075,-46.1333354606628,,2.396838689760006,5502.91121022378,2.76938735120973,10.03,81467.0,-49.995000000000005,
COD_1574421,Ca(CuSi)2,I4/mmm,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\CaCu1.42Fe0.58Si2_1574421.cif,CaCu1.42Fe0.58Si2_1574421.cif,1883.365442191567,20.128576348055688,,,200.48759312551545,2.150706680290416,,,,,,Stage1 only (missing structural features)
COD_1574415,Mg9Ru2,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Mg9Ru2_1574415.cif,Mg9Ru2_1574415.cif,,,,,,,,,,,,
COD_1574432,K14LiIn22Se38Cl5,C2,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Cl5In22K14LiSe38_1574432.cif,Cl5In22K14LiSe38_1574432.cif,,21.07243235626825,,,,2.005020785210328,,,,,,
COD_1574843,Li2ICl,P2_12_12_1,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Cl4I4Li8_1574843.cif,Cl4I4Li8_1574843.cif,791.8005912496676,21.04004630979913,,,87.15688827976409,2.008819277271076,,,,,,Stage1 only (missing structural features)
COD_1574835,Na2IBr,Pmmn,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Br2I2Na4_1574835.cif,Br2I2Na4_1574835.cif,859.1274800419629,21.049297023740102,,,75.65331279014335,2.006924476067512,,,,,,Stage1 only (missing structural features)
COD_1574852,LiI,Iba2,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\I8Li8_1574852.cif,I8Li8_1574852.cif,1018.3463036137867,21.07240181805065,,,129.71405871858582,2.005024998207028,,,,,,Stage1 only (missing structural features)
COD_1575828,Ti(Cu2S)4,P-43m,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Cu4S2.08Se1.919Ti_1575828.cif,Cu4S2.08Se1.919Ti_1575828.cif,1572.1697150160026,19.62828137564999,,,114.22316203454275,2.089477673590665,,,,,,Stage1 only (missing structural features)
COD_2000185,Si2N2O,Cmc2_1,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\N2OSi2_2000185.cif,N2OSi2_2000185.cif,1127.2667252686151,13.597482324077202,,,161.55594695749997,2.604220298133438,,,3.26,,,Stage1 only (missing structural features)
COD_2000340,LaMoO2,I4_1/a,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\LaMoNaO4_2000340.cif,LaMoNaO4_2000340.cif,,13.55045069209032,,,,3.1562927360755983,,,,,,
COD_2000337,BiMoO2,I4_1/a,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\BiMoNaO4_2000337.cif,BiMoNaO4_2000337.cif,,12.900670484996123,,,,3.2970397629709627,,,,,,
COD_2000486,KYF4,P3_1,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Er0.05F4KY0.95_2000486.cif,Er0.05F4KY0.95_2000486.cif,,2.847932262499296,,,,3.592379847734043,,,,,,
COD_2000605,SbP(Cl2F3)2,P4/n,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Cl4F6PSb_2000605.cif,Cl4F6PSb_2000605.cif,,18.49570188462307,,,,2.139172026231462,,,,,,
COD_2000992,Sr3Al2(HO)12,Ia-3d,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Al2D12O12Sr3_2000992.cif,Al2D12O12Sr3_2000992.cif,1252.4531706570583,15.484984670240198,,,133.71663380245096,2.5592661803682275,,,,,,Stage1 only (missing structural features)
COD_2001192,Tl5Mo4(P2O11)2,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Mo2O11P2Tl2_2001192.cif,Mo2O11P2Tl2_2001192.cif,1118.8750599910982,16.43749643968904,,,108.98886299836002,3.0968752755250133,,,,,,Stage1 only (missing structural features)
COD_2001429,Ag2Te,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\Ag2Te_2001429.cif,Ag2Te_2001429.cif,946.686892910716,18.4238519600393,,,68.84298293530449,2.4143604499289104,,,,,,Stage1 only (missing structural features)
COD_2001604,Sr2Ni(PO4)2,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\NiO8P2Sr2_2001604.cif,NiO8P2Sr2_2001604.cif,,7.722780762667612,,,,0.8329101285840648,,,,,,
COD_2001608,Nb4Te12I,C2/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\INb4Te12_2001608.cif,INb4Te12_2001608.cif,1223.3050516645274,21.07241397187086,,,169.8981258643428,2.005027884779966,,,,,,Stage1 only (missing structural features)
COD_2001809,Hg3(AsO4)2,P2_1/c,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\As2Hg3O8_2001809.cif,As2Hg3O8_2001809.cif,,9.723332106864742,,,,3.438245121890147,,,,,,
COD_2001899,K6Ca3Nb14Si4O47,P6_3/mcm,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\CaK7Nb14O47Si4_2001899.cif,CaK7Nb14O47Si4_2001899.cif,1794.9281616698672,27.11451762053393,,,130.51945226317687,5.297465998656221,,,,,,Stage1 only (missing structural features)
COD_2001936,K2ReO2,I4_1/a,D:\QJC\MWDCsAI_v3\inverse_db\cod_standardized_cifs\KO4Re_2001936.cif,KO4Re_2001936.cif,929.3997338793592,29.10117166792243,,,111.66071137917967,5.779851315646128,,,,,,Stage1 only (missing structural features)
